client_id,attrition_flag,months_on_book,products_num_held_by_client,inactive_months_in_last_year,contacts_in_last_year,average_open_to_buy_credit_line,total_transaction_amount_change_q4_q1,total_transaction_amount_last_year,total_transaction_count_last_year,total_trasaction_count_change_q4_q1,average_card_utilazation_ratio
718774533,Existing Customer,44,2,3,1,13532.0,0.809,15053.0,111,1,0.119
718775808,Existing Customer,31,3,1,4,6443.0,0.793,5153.0,77,1,0.17
718777008,Existing Customer,47,5,1,2,1972.0,0.399,1374.0,32,0,0.398
718784358,Existing Customer,36,6,3,2,31999.0,0.975,1969.0,46,1,0.073
718785483,Existing Customer,29,6,3,3,33081.0,1.13,4238.0,85,1,0.042
718788258,Existing Customer,40,3,3,4,29538.0,0.705,3290.0,82,1,0.026
718791708,Attrited Customer,32,1,2,4,14094.0,0.841,2228.0,37,1,0.139
718792758,Existing Customer,25,2,3,2,2792.0,0.67,5121.0,80,1,0.174
718795083,Existing Customer,26,2,1,3,976.0,0.881,5337.0,85,1,0.513
718797558,Existing Customer,30,3,2,3,1560.0,1.593,2422.0,46,0,0.465
718799958,Existing Customer,52,2,3,3,11338.0,0.898,14336.0,106,1,0.148
718801158,Existing Customer,36,2,2,2,22573.0,0.844,14455.0,96,1,0.059
718802283,Existing Customer,31,3,2,1,8320.0,0.421,4128.0,82,0,0.0
718803333,Existing Customer,34,2,3,1,1241.0,0.971,1285.0,29,1,0.612
718805733,Existing Customer,28,3,1,1,4576.0,0.745,13937.0,120,1,0.355
718806783,Attrited Customer,36,2,3,1,2515.0,0.869,2629.0,41,1,0.124
718808883,Existing Customer,47,3,3,1,13565.0,0.56,3705.0,69,1,0.0
718811058,Existing Customer,36,6,2,2,3127.0,0.806,4391.0,66,1,0.376
718812708,Attrited Customer,44,5,3,4,34297.0,0.482,1882.0,48,1,0.006
718813833,Existing Customer,34,5,2,2,10100.0,0.525,1052.0,18,2,0.0
718815108,Existing Customer,38,3,3,1,4715.0,0.623,3420.0,81,1,0.218
718816158,Existing Customer,33,3,3,3,3378.0,0.664,3851.0,87,1,0.37
718819158,Existing Customer,41,3,1,3,292.0,0.733,4361.0,75,1,0.883
718821783,Existing Customer,48,4,1,3,818.0,0.988,4697.0,73,1,0.676
718824783,Existing Customer,41,6,1,3,1533.0,0.49,1986.0,50,1,0.483
718825908,Existing Customer,47,1,1,1,2355.0,0.565,4575.0,78,1,0.381
718826883,Attrited Customer,36,6,3,2,6925.0,0.821,2506.0,36,0,0.0
718828083,Existing Customer,43,4,3,3,6464.0,0.839,3533.0,73,1,0.261
718829358,Existing Customer,32,3,1,2,998.0,0.789,4977.0,76,1,0.49
718830183,Existing Customer,38,5,2,4,21479.0,0.488,1339.0,29,0,0.105
718834233,Existing Customer,21,4,1,2,6899.0,0.771,3848.0,71,1,0.0
718835583,Existing Customer,41,6,2,2,13262.0,0.816,3769.0,76,1,0.152
718837683,Existing Customer,49,6,3,4,1524.0,0.56,2394.0,50,0,0.497
718838808,Existing Customer,23,6,3,3,753.0,1.248,2720.0,48,1,0.758
718840833,Attrited Customer,36,1,3,4,4601.0,0.962,9610.0,76,1,0.0
718843608,Existing Customer,25,5,2,4,7826.0,1.152,3327.0,80,1,0.122
718846008,Existing Customer,36,6,3,1,2877.0,0.789,3900.0,62,1,0.343
718848183,Existing Customer,42,6,1,1,8597.0,0.791,4613.0,82,1,0.129
718851783,Existing Customer,37,4,3,2,32130.0,0.698,3924.0,65,1,0.069
718853358,Existing Customer,36,5,1,2,791.0,0.543,5104.0,85,1,0.761
718855983,Existing Customer,36,3,3,4,11199.0,0.793,4010.0,69,1,0.141
718858683,Existing Customer,36,2,3,2,1438.3,0.665,4511.0,76,1,0.0
718861458,Existing Customer,36,6,1,2,3627.0,0.787,1826.0,37,1,0.297
718863258,Attrited Customer,41,2,2,3,1364.0,0.815,2463.0,38,0,0.649
718866633,Existing Customer,36,5,4,2,33142.0,0.846,4347.0,63,1,0.0
718867683,Existing Customer,55,4,3,4,816.0,0.634,1613.0,43,0,0.7
718870158,Existing Customer,34,5,2,3,2957.0,0.952,1772.0,52,0,0.356
718871358,Existing Customer,36,4,1,1,1785.0,0.649,4964.0,82,1,0.0
718872858,Existing Customer,36,5,1,3,1640.0,0.694,4476.0,79,1,0.564
718875483,Existing Customer,40,4,2,4,15659.0,0.54,4491.0,78,1,0.1
718876683,Existing Customer,31,5,2,0,4613.0,0.638,1600.0,32,0,0.202
718877883,Attrited Customer,36,3,1,1,3127.0,0.86,2440.0,44,1,0.446
718882008,Existing Customer,27,6,2,2,21598.0,0.528,4960.0,73,0,0.04
718888308,Existing Customer,36,4,3,2,31999.0,0.741,1475.0,33,1,0.073
718889508,Existing Customer,37,1,3,1,8851.0,0.955,8256.0,99,1,0.121
718890933,Attrited Customer,27,3,2,2,1438.3,0.68,2429.0,38,1,0.0
718892283,Existing Customer,34,3,2,1,4396.0,0.592,4771.0,78,1,0.0
718893333,Existing Customer,36,3,3,2,16259.0,0.718,7509.0,84,1,0.113
718894233,Existing Customer,36,6,2,4,1565.0,0.698,2116.0,63,1,0.471
718896108,Existing Customer,36,2,1,1,1438.3,0.885,5014.0,84,1,0.0
718899708,Existing Customer,36,6,3,2,15796.0,0.72,2148.0,54,1,0.105
718909158,Existing Customer,25,6,3,3,4901.0,0.627,1793.0,37,1,0.118
718913358,Attrited Customer,36,3,3,3,1708.0,0.662,2659.0,43,0,0.596
718917408,Existing Customer,38,4,3,3,1979.0,0.499,3704.0,70,0,0.365
718919433,Existing Customer,36,2,3,3,3291.0,0.842,14973.0,112,1,0.259
718920708,Existing Customer,25,5,3,3,3789.0,1.198,2172.0,38,1,0.277
718921683,Existing Customer,38,6,6,3,7903.0,0.763,4816.0,49,1,0.188
718923858,Existing Customer,29,5,2,2,25546.0,0.428,1131.0,29,0,0.045
718924983,Existing Customer,48,5,1,3,3604.0,0.862,4833.0,80,1,0.265
718926258,Existing Customer,28,4,3,2,1816.0,0.666,4627.0,90,1,0.261
718927533,Existing Customer,32,5,2,2,21970.0,0.912,1512.0,42,1,0.103
718929708,Existing Customer,50,4,2,2,1545.0,0.569,1558.0,23,1,0.509
718932633,Existing Customer,35,3,2,2,561.0,0.647,4301.0,64,1,0.673
718934058,Existing Customer,26,4,3,2,328.0,0.686,2396.0,51,1,0.885
718939083,Attrited Customer,45,3,1,3,1132.3,1.035,694.0,15,0,0.213
718940208,Existing Customer,44,6,1,3,16361.0,0.76,3551.0,68,1,0.101
718941183,Existing Customer,38,5,2,2,1084.0,0.879,4376.0,87,1,0.408
718943508,Existing Customer,33,3,3,2,1544.0,0.524,1454.0,35,1,0.584
718946358,Existing Customer,30,3,3,2,1547.0,0.792,4348.0,63,1,0.0
718947558,Existing Customer,21,2,3,1,1956.0,0.628,15574.0,115,1,0.54
718949433,Existing Customer,31,3,2,2,33597.0,0.919,3415.0,79,1,0.027
718950483,Existing Customer,48,3,3,2,10513.0,0.405,1208.0,38,0,0.154
718951683,Existing Customer,35,2,3,1,954.0,0.497,4763.0,83,1,0.569
718957083,Existing Customer,35,5,2,2,1449.0,0.785,4797.0,88,1,0.0
718958583,Attrited Customer,36,5,3,2,761.0,0.956,4506.0,59,1,0.678
718961208,Existing Customer,32,5,3,3,4204.0,1.073,3799.0,85,1,0.0
718963158,Existing Customer,40,5,3,1,34516.0,0.759,3230.0,64,1,0.0
718967433,Existing Customer,36,3,6,3,2426.0,0.888,4918.0,81,1,0.0
718970058,Existing Customer,33,5,3,4,29578.0,0.653,1519.0,43,1,0.038
718971333,Existing Customer,20,5,3,2,12281.0,0.766,2342.0,51,1,0.07
718972758,Existing Customer,40,5,3,3,1194.0,0.465,1825.0,51,1,0.519
718975083,Attrited Customer,40,6,4,3,2473.0,0.547,2133.0,44,0,0.0
718976283,Existing Customer,36,3,2,2,787.0,0.611,4388.0,66,1,0.576
718977483,Existing Customer,46,2,3,1,24348.0,0.743,7209.0,91,1,0.054
718979733,Existing Customer,36,2,3,2,21517.0,0.754,16258.0,115,1,0.093
718980633,Existing Customer,36,3,3,3,5301.0,0.884,4835.0,84,1,0.178
718982058,Existing Customer,36,5,2,0,4582.0,0.952,4011.0,72,1,0.235
718983333,Existing Customer,43,6,1,3,5350.0,0.411,1331.0,30,0,0.202
718984533,Existing Customer,29,6,2,4,5925.0,0.639,4552.0,100,1,0.177
718993533,Existing Customer,37,2,3,0,14487.0,0.81,8927.0,103,1,0.084
718994583,Existing Customer,35,3,3,1,622.3,0.842,4777.0,69,1,0.567
718996758,Existing Customer,30,5,2,2,685.0,1.553,1629.0,36,1,0.67
719006508,Existing Customer,36,5,1,3,850.0,0.598,4136.0,69,1,0.692
719013108,Existing Customer,33,4,2,4,1378.0,0.89,4605.0,86,1,0.566
719018208,Attrited Customer,46,6,4,3,7210.0,0.769,2516.0,36,1,0.0
719019483,Existing Customer,36,2,3,1,11920.0,0.84,4266.0,63,1,0.112
719020983,Existing Customer,42,4,3,1,9904.0,0.73,1913.0,49,1,0.203
719022558,Existing Customer,38,1,3,3,1132.0,0.818,5106.0,74,1,0.509
719025333,Existing Customer,42,3,2,0,1898.0,0.838,3513.0,59,1,0.0
719026383,Existing Customer,36,3,1,3,2664.0,1.071,3135.0,59,1,0.0
719028783,Existing Customer,29,2,3,3,3422.0,0.506,4486.0,74,1,0.0
719034183,Existing Customer,38,5,1,3,189.0,0.704,5490.0,86,1,0.878
719035758,Existing Customer,43,5,1,2,867.0,0.857,4917.0,78,1,0.636
719036883,Existing Customer,38,3,3,2,4668.0,0.896,4163.0,77,0,0.0
719038008,Existing Customer,35,3,2,2,513.0,0.763,4862.0,41,0,0.699
719039283,Existing Customer,36,2,2,3,1571.0,0.661,14080.0,85,1,0.556
719042208,Existing Customer,33,4,3,4,817.0,0.891,4565.0,65,1,0.605
719046558,Existing Customer,36,6,3,3,231.0,0.843,4313.0,62,1,0.883
719048133,Existing Customer,42,6,3,0,5456.0,0.337,3470.0,65,1,0.0
719049033,Existing Customer,44,5,6,4,12402.0,0.676,2073.0,60,0,0.118
719050458,Existing Customer,56,6,3,3,1054.0,0.771,4041.0,67,0,0.592
719051733,Existing Customer,51,4,2,1,1817.0,0.73,5047.0,64,1,0.329
719054733,Existing Customer,40,4,3,2,641.3,0.87,4673.0,69,1,0.554
719056833,Existing Customer,46,5,1,4,1361.0,0.576,3968.0,66,1,0.403
719059083,Existing Customer,33,5,1,1,4629.0,0.826,4129.0,71,1,0.256
719061933,Existing Customer,34,6,4,2,2105.0,0.656,4190.0,67,1,0.0
719068683,Existing Customer,36,5,1,2,1272.0,0.693,1036.0,25,0,0.594
719070108,Existing Customer,35,4,1,3,32790.0,0.867,1729.0,52,1,0.05
719071158,Attrited Customer,38,2,2,2,34516.0,0.695,3901.0,54,0,0.0
719073483,Attrited Customer,38,3,3,3,9234.0,0.629,2586.0,44,0,0.0
719074308,Existing Customer,27,4,2,0,751.3,0.778,4621.0,73,1,0.478
719075883,Existing Customer,27,2,3,3,330.0,0.498,3904.0,66,1,0.86
719076858,Existing Customer,20,5,1,2,213.0,0.822,2651.0,81,1,0.902
719078283,Existing Customer,47,5,3,4,674.0,0.719,1501.0,35,1,0.789
719084358,Attrited Customer,46,6,4,3,4232.0,0.878,2312.0,37,1,0.0
719085933,Existing Customer,24,4,1,2,22697.0,1.373,2447.0,64,1,0.037
719089383,Existing Customer,29,3,2,1,3797.0,0.668,4303.0,80,1,0.384
719091333,Existing Customer,36,3,3,2,21927.0,0.685,1102.0,27,0,0.035
719094333,Existing Customer,33,1,2,1,11923.0,0.795,13159.0,105,1,0.116
719095533,Existing Customer,39,3,3,3,1028.0,1.132,3382.0,58,1,0.616
719098308,Attrited Customer,42,5,4,2,2155.0,0.804,2516.0,59,1,0.111
719099583,Attrited Customer,34,3,2,3,196.0,0.423,1360.0,33,0,0.88
719100633,Existing Customer,36,3,4,2,33080.0,0.688,3564.0,73,1,0.042
719101908,Existing Customer,39,4,3,3,754.0,0.502,1585.0,40,1,0.623
719105433,Existing Customer,38,3,3,3,5361.0,0.868,4990.0,85,1,0.169
719106783,Existing Customer,41,4,1,4,2131.0,0.665,16344.0,118,1,0.481
719108358,Existing Customer,31,5,2,1,16457.0,1.369,2783.0,56,1,0.133
719109783,Existing Customer,32,3,3,2,11294.0,0.724,4323.0,72,1,0.138
719112258,Existing Customer,35,3,3,3,1156.0,1.193,4692.0,79,1,0.541
719117433,Existing Customer,36,4,3,0,20850.0,0.859,1463.0,24,2,0.094
719118708,Attrited Customer,37,2,2,2,5855.0,0.962,9202.0,80,1,0.0
719121708,Existing Customer,31,2,3,3,29305.0,0.868,7685.0,92,1,0.07
719123958,Attrited Customer,27,2,2,3,5051.0,0.588,2137.0,45,1,0.0
719125158,Existing Customer,15,5,2,2,12430.0,0.771,2685.0,71,1,0.105
719127558,Existing Customer,31,6,2,4,33441.0,0.727,3015.0,65,0,0.031
719130558,Existing Customer,44,5,2,3,669.0,0.717,4085.0,69,1,0.599
719131533,Existing Customer,17,3,2,4,577.0,1.266,3519.0,73,1,0.777
719136183,Existing Customer,38,6,1,3,2097.0,0.664,3410.0,69,1,0.408
719139558,Existing Customer,36,4,3,4,1098.0,0.586,2514.0,64,0,0.588
719143308,Existing Customer,28,4,4,3,2394.0,1.059,2805.0,85,1,0.0
719146008,Attrited Customer,39,4,4,3,16155.0,0.799,1126.0,35,1,0.135
719147208,Existing Customer,21,4,3,2,2298.0,0.776,4814.0,88,1,0.0
719148633,Existing Customer,46,6,2,4,398.0,0.47,1398.0,24,1,0.835
719150658,Attrited Customer,34,2,3,2,7551.0,0.894,2977.0,46,0,0.0
719152383,Existing Customer,26,5,1,4,1178.0,1.486,2946.0,57,1,0.528
719153433,Existing Customer,38,4,2,1,1692.0,0.723,4972.0,79,1,0.334
719154483,Existing Customer,36,5,3,2,5653.0,0.839,991.0,26,1,0.271
719157933,Existing Customer,40,1,3,1,9555.0,0.751,7850.0,85,1,0.13
719161683,Existing Customer,55,4,1,4,928.0,0.44,1607.0,44,0,0.63
719163108,Existing Customer,31,2,2,3,2652.0,0.769,4076.0,62,1,0.333
719165508,Existing Customer,40,5,3,4,16703.0,0.592,3066.0,69,1,0.119
719168883,Attrited Customer,34,1,4,1,5155.0,1.014,2753.0,45,1,0.0
719169783,Existing Customer,43,3,3,3,6257.0,1.052,2781.0,57,1,0.093
719170683,Existing Customer,29,2,2,3,10972.0,0.697,4401.0,73,1,0.0
719174433,Attrited Customer,24,2,1,2,1735.0,0.74,2467.0,35,0,0.0
719176308,Attrited Customer,32,6,3,2,7278.0,0.618,2120.0,43,1,0.0
719178183,Existing Customer,42,2,3,3,31999.0,0.759,8186.0,85,1,0.073
719180958,Existing Customer,39,2,2,2,21754.0,0.83,9105.0,104,1,0.0
719182308,Existing Customer,27,6,1,3,529.0,0.778,1559.0,49,1,0.748
719184783,Existing Customer,41,3,2,2,7923.0,0.728,3536.0,71,1,0.153
719186433,Existing Customer,44,3,2,2,9684.0,0.617,3793.0,86,1,0.121
719192808,Existing Customer,36,2,1,1,1021.0,0.663,4674.0,71,1,0.678
719195733,Existing Customer,36,5,1,3,2384.0,0.971,4948.0,85,1,0.444
719196858,Existing Customer,39,4,1,4,4232.0,1.008,4254.0,77,1,0.35
719202708,Existing Customer,36,2,2,1,5101.0,0.742,4633.0,84,1,0.096
719206308,Existing Customer,24,4,2,2,2893.0,0.73,1657.0,38,1,0.297
719207733,Existing Customer,53,5,2,0,2594.0,0.548,1418.0,36,1,0.236
719210133,Existing Customer,35,2,3,1,12798.0,0.767,12779.0,103,1,0.094
719211558,Attrited Customer,36,1,1,2,3401.0,0.898,744.0,18,1,0.0
719213133,Existing Customer,41,4,1,2,878.0,1.158,3670.0,60,1,0.639
719216508,Existing Customer,36,5,2,1,741.0,0.985,4960.0,77,1,0.773
719217483,Existing Customer,36,5,1,2,1465.0,0.754,4200.0,67,1,0.548
719219883,Existing Customer,36,4,1,2,8531.0,0.68,3651.0,67,1,0.083
719222133,Existing Customer,36,2,3,2,7196.0,0.848,13719.0,96,1,0.193
719226333,Existing Customer,24,5,3,2,8831.0,0.897,1140.0,25,1,0.2
719227233,Existing Customer,36,3,3,3,830.0,0.666,1954.0,43,0,0.466
719229708,Existing Customer,31,6,3,2,4131.0,0.591,1489.0,32,0,0.169
719231583,Existing Customer,49,6,2,2,15091.0,0.551,4799.0,79,1,0.109
719233833,Existing Customer,23,3,3,4,2547.0,0.702,1944.0,55,1,0.171
719234883,Existing Customer,49,5,3,3,30542.0,0.797,3990.0,88,1,0.065
719237058,Existing Customer,36,2,2,1,899.0,0.45,4498.0,96,1,0.498
719238183,Existing Customer,35,3,2,3,705.0,0.517,2238.0,45,1,0.623
719239158,Existing Customer,39,4,3,2,5448.0,0.549,3912.0,72,1,0.0
719240358,Existing Customer,50,4,3,0,8908.0,0.981,4095.0,67,1,0.167
719242533,Existing Customer,33,5,3,3,20253.0,0.994,1882.0,38,1,0.111
719243808,Existing Customer,20,3,2,4,2167.0,0.618,1888.0,39,1,0.429
719245083,Existing Customer,39,4,3,4,234.0,0.893,4087.0,74,1,0.868
719245983,Existing Customer,38,6,3,2,12861.0,0.699,4238.0,73,1,0.069
719248158,Existing Customer,42,1,3,2,5818.0,0.972,14533.0,108,1,0.199
719249733,Existing Customer,36,6,2,2,28779.0,0.944,1676.0,41,1,0.041
719250783,Existing Customer,31,4,2,1,1998.0,0.717,4637.0,68,1,0.0
719252583,Existing Customer,20,4,2,1,1607.0,0.924,4642.0,92,1,0.481
719256483,Existing Customer,30,5,3,3,3097.0,0.714,4144.0,79,1,0.301
719258433,Existing Customer,42,2,1,3,5783.0,0.684,7561.0,91,1,0.259
719260608,Existing Customer,31,5,3,2,32950.0,1.106,3961.0,53,1,0.045
719264058,Existing Customer,36,5,2,3,3556.0,0.807,4305.0,51,1,0.393
719265108,Existing Customer,33,6,3,2,2625.0,0.852,4430.0,94,1,0.312
719266158,Existing Customer,35,5,3,1,5420.0,0.737,3434.0,65,1,0.2
719267283,Existing Customer,27,6,1,0,399.0,0.581,4598.0,71,1,0.796
719268333,Existing Customer,36,5,3,4,1438.3,0.929,4205.0,88,1,0.0
719269308,Existing Customer,36,3,1,3,735.0,0.878,7418.0,90,1,0.774
719270358,Existing Customer,48,2,2,2,2610.0,0.643,15505.0,113,1,0.391
719272458,Existing Customer,41,2,1,3,8116.0,0.62,7962.0,89,1,0.173
719273733,Existing Customer,36,5,3,5,6961.0,0.773,1855.0,29,0,0.125
719277033,Existing Customer,34,5,3,1,8289.0,0.586,4558.0,62,1,0.079
719279208,Existing Customer,36,3,1,2,859.0,0.733,4946.0,73,1,0.602
719281533,Existing Customer,27,2,1,3,1551.0,0.69,5076.0,84,1,0.472
719282433,Existing Customer,48,3,3,4,5045.0,1.154,3280.0,71,1,0.214
719283633,Existing Customer,49,4,2,3,5950.0,0.721,1325.0,29,1,0.215
719286708,Existing Customer,39,4,5,2,1094.0,0.668,4498.0,76,1,0.551
719291283,Existing Customer,28,5,1,2,619.0,0.656,2660.0,62,1,0.722
719293533,Existing Customer,13,3,3,3,19073.0,0.813,2567.0,70,1,0.117
719294433,Existing Customer,55,4,3,1,15792.0,0.806,4366.0,68,1,0.032
719296383,Existing Customer,18,1,2,3,33022.0,0.588,7885.0,85,1,0.043
719299533,Attrited Customer,36,2,3,2,2831.0,0.896,2954.0,42,1,0.219
719301258,Existing Customer,42,4,3,2,15939.0,0.791,3982.0,68,1,0.0
719305608,Attrited Customer,36,4,3,3,447.0,0.845,2447.0,47,1,0.81
719309133,Existing Customer,51,3,3,4,1438.3,0.798,3877.0,70,1,0.0
719309958,Attrited Customer,35,4,1,3,20865.0,0.881,837.0,25,1,0.0
719313633,Existing Customer,36,6,2,3,947.0,0.861,4244.0,53,1,0.672
719314683,Existing Customer,36,3,2,4,2328.0,0.678,3645.0,69,1,0.185
719315508,Existing Customer,36,4,2,2,564.0,1.296,1557.0,25,2,0.81
719318583,Attrited Customer,26,3,3,4,4477.0,0.395,862.0,13,0,0.348
719320833,Existing Customer,36,6,3,2,3415.0,0.465,1992.0,46,1,0.376
719323683,Existing Customer,35,6,5,2,3515.0,0.799,4093.0,77,1,0.226
719324658,Existing Customer,19,1,1,3,33385.0,0.715,14716.0,112,1,0.033
719325783,Attrited Customer,36,4,2,3,437.0,0.619,1909.0,28,0,0.852
719326758,Attrited Customer,36,4,3,2,2864.0,0.945,9226.0,85,1,0.342
719327808,Existing Customer,36,5,1,2,1489.0,0.557,1157.0,34,1,0.628
719328858,Attrited Customer,43,6,2,6,4535.0,0.831,2342.0,40,1,0.0
719329983,Existing Customer,36,6,1,2,15648.0,0.731,13784.0,88,1,0.0
719334408,Existing Customer,36,6,3,1,3476.0,0.902,4286.0,71,1,0.299
719335233,Existing Customer,27,5,3,4,13397.0,0.445,3610.0,75,1,0.065
719336583,Existing Customer,44,3,3,3,26445.0,0.482,1525.0,21,1,0.047
719337408,Existing Customer,36,6,2,3,2567.0,1.636,2399.0,43,1,0.0
719338383,Existing Customer,21,3,3,3,5196.0,0.668,1836.0,50,1,0.17
719341683,Existing Customer,31,3,2,4,33449.0,0.487,4281.0,72,1,0.031
719342808,Existing Customer,30,4,2,3,3492.0,0.747,3750.0,76,1,0.165
719343633,Existing Customer,38,4,3,3,8003.0,0.67,4900.0,89,1,0.1
719344608,Existing Customer,27,6,3,3,2900.0,0.822,4313.0,72,1,0.257
719346708,Existing Customer,30,5,2,4,1083.0,0.882,3820.0,72,1,0.607
719350908,Existing Customer,35,3,3,2,2083.0,0.466,3553.0,66,1,0.501
719353158,Existing Customer,45,5,1,3,2677.0,0.579,1238.0,36,1,0.354
719354433,Existing Customer,36,6,3,3,32887.0,0.815,4042.0,78,1,0.047
719356008,Existing Customer,36,4,3,4,1438.3,1.022,4548.0,69,1,0.0
719357058,Existing Customer,56,5,3,2,5369.0,0.747,3962.0,70,1,0.21
719358333,Existing Customer,28,3,1,4,1583.0,0.825,1663.0,33,0,0.266
719359458,Existing Customer,42,6,3,2,1991.0,0.954,4527.0,66,1,0.0
719360583,Existing Customer,45,6,2,2,1679.0,0.747,1502.0,25,1,0.503
719362458,Existing Customer,36,5,3,3,2822.0,0.681,5064.0,74,1,0.0
719363283,Existing Customer,36,3,1,2,1438.3,0.691,1904.0,47,0,0.0
719365233,Existing Customer,23,1,3,2,5879.0,0.947,15077.0,126,1,0.233
719366358,Existing Customer,40,6,3,2,5627.0,0.701,1233.0,29,1,0.231
719368533,Existing Customer,28,1,3,3,30961.0,0.703,15785.0,100,1,0.04
719372583,Existing Customer,36,2,2,1,16071.0,0.637,4077.0,90,1,0.069
719373558,Existing Customer,36,6,1,1,6275.0,0.79,4308.0,75,1,0.0
719377383,Existing Customer,28,1,2,3,8855.0,0.753,4957.0,90,1,0.186
719378658,Existing Customer,36,6,3,4,33132.0,0.887,4745.0,69,1,0.04
719379858,Attrited Customer,36,2,2,3,24239.0,0.94,8549.0,73,1,0.0
719381733,Existing Customer,47,5,2,3,771.0,0.633,3994.0,64,1,0.646
719384433,Attrited Customer,28,5,2,3,674.0,0.654,2581.0,57,1,0.641
719385558,Existing Customer,49,6,1,2,1438.3,0.757,1281.0,32,1,0.0
719391783,Existing Customer,35,3,2,2,7583.0,0.971,1790.0,60,1,0.171
719392833,Existing Customer,38,3,3,2,787.0,0.629,1311.0,34,0,0.672
719398158,Existing Customer,39,6,1,3,7968.0,0.921,3912.0,76,1,0.191
719400108,Existing Customer,43,4,3,4,33432.0,0.686,14319.0,124,1,0.031
719401158,Existing Customer,53,1,2,3,4136.0,0.64,7739.0,97,1,0.0
719407983,Existing Customer,25,4,3,2,578.0,1.362,2400.0,60,1,0.72
719410083,Existing Customer,36,4,3,0,415.0,0.565,4807.0,56,1,0.746
719412258,Existing Customer,30,5,3,4,4387.0,1.108,1558.0,48,1,0.157
719413383,Existing Customer,36,2,3,1,32274.0,0.942,14880.0,134,1,0.043
719414658,Existing Customer,36,3,4,1,12366.0,0.738,4880.0,76,1,0.0
719415858,Existing Customer,15,6,3,2,1387.0,0.661,2460.0,71,1,0.554
719418933,Attrited Customer,36,1,3,3,4503.0,0.659,748.0,20,0,0.0
719420058,Existing Customer,26,1,2,1,9605.0,0.875,16605.0,110,1,0.185
719420883,Attrited Customer,44,5,3,3,1677.0,0.835,2477.0,45,0,0.0
719427333,Existing Customer,36,5,4,4,515.0,0.685,1291.0,27,1,0.771
719428308,Existing Customer,41,6,2,2,1482.0,0.661,1274.0,32,1,0.543
719430483,Existing Customer,40,3,3,2,33040.0,0.763,14145.0,119,1,0.043
719431608,Existing Customer,53,6,1,4,1590.0,0.604,1291.0,24,1,0.49
719437908,Existing Customer,36,6,2,2,16321.0,0.921,1767.0,50,1,0.092
719439108,Existing Customer,34,3,3,2,13702.0,0.859,14728.0,100,1,0.105
719443683,Attrited Customer,39,3,2,3,25375.0,1.048,1149.0,25,1,0.078
719445633,Existing Customer,36,4,2,3,1601.0,0.829,4919.0,69,1,0.0
719446833,Existing Customer,46,4,1,3,1267.0,0.583,4214.0,83,1,0.547
719449533,Attrited Customer,38,1,2,3,372.0,0.751,2386.0,49,0,0.86
719450508,Existing Customer,41,4,3,3,5235.0,0.795,2333.0,56,1,0.28
719451483,Existing Customer,37,5,3,2,1801.0,0.783,1528.0,25,1,0.523
719452308,Existing Customer,23,5,2,3,866.0,0.712,2048.0,35,1,0.653
719453283,Existing Customer,36,3,4,3,1321.0,0.884,4454.0,76,1,0.547
719455083,Existing Customer,39,4,3,4,1483.0,0.703,3734.0,64,1,0.504
719455908,Existing Customer,38,3,3,3,31501.0,0.698,3742.0,75,1,0.0
719459358,Existing Customer,41,4,2,2,32875.0,1.219,1751.0,48,1,0.029
719461008,Existing Customer,38,5,3,2,20584.0,0.841,1318.0,28,1,0.078
719462433,Existing Customer,36,4,2,2,7462.0,0.598,4227.0,92,1,0.118
719463708,Existing Customer,34,5,1,3,935.0,0.717,4471.0,80,1,0.555
719464758,Existing Customer,43,5,2,3,834.3,0.81,4219.0,83,1,0.42
719465733,Existing Customer,44,6,3,3,2971.0,1.154,4458.0,63,1,0.0
